Datum,Niederschlag_mm,Station,Zaehldaten,geometry,lon,lat,baseline_count,normalized_count
2024-11-28,0.19,Gartenstraße,2950.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.0872564136467704
2024-11-28,0.19,Hammer Straße,17802.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.2480553065701903
2024-11-28,0.19,Hüfferstraße,8690.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.5601331932057678
2024-11-28,0.19,Warendorfer Straße,6807.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.160774826799851
2024-11-28,0.19,Neutor,15087.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.350214219676356
2024-11-28,0.19,"Kanalpromenade, Abschnitt 5",994.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.8011777671771421
2024-11-28,0.19,Promenade (in Höhe Hals),12685.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.327183900950634
2024-11-28,0.19,"Kanalpromenade, Abschnitt 1",1142.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.8485172060161549
2024-11-28,0.19,Lütkenbecker Weg,4047.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.3011700905816628
2024-11-28,0.19,Goldstraße,2051.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.4438688107266935
2024-11-28,0.19,Bohlweg,6070.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.395341243558439
2024-11-28,0.19,Kinderhauser Straße,1355.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.307038213587619
2024-11-28,0.19,Gasselstiege,3364.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.1986124094473058
2024-11-28,0.19,Schmeddingstraße,3518.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.3547703860594975
2024-11-28,0.19,Weißenburgstraße,1658.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.3107643347382307
2024-11-28,0.19,"Kanalpromenade, Abschnitt 6",255.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.3657136321043162
2024-11-28,0.19,Bismarckallee,8121.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.4907343075970936
2024-11-28,0.19,Coesfelder Kreuz,9953.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,1.810436165638915
2024-11-28,0.19,Grevener Straße,1973.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.438124960727227
2024-11-29,0.0,Wolbecker Straße,10889.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.206983563374063
2024-11-29,0.0,Promenade (nördlich Salzstraße),17036.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.153378051536527
2024-11-29,0.0,Hafenstraße,7411.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.0878335334839175
2024-11-29,0.0,Gartenstraße,2782.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.0253380822933271
2024-11-29,0.0,Hammer Straße,18630.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.3061043905967107
2024-11-29,0.0,Hüfferstraße,7880.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.4147122626537918
2024-11-29,0.0,Warendorfer Straße,6734.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.1483263822051117
2024-11-29,0.0,Neutor,13290.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.1893913289254836
2024-11-29,0.0,"Kanalpromenade, Abschnitt 5",1005.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.810043919530209
2024-11-29,0.0,Promenade (in Höhe Hals),11112.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.1626068196581354
2024-11-29,0.0,"Kanalpromenade, Abschnitt 1",1137.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.844802156953037
2024-11-29,0.0,Lütkenbecker Weg,3971.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.2767349715097067
2024-11-29,0.0,Goldstraße,2122.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.4938515925704747
2024-11-29,0.0,Bohlweg,5995.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.3781006186380298
2024-11-29,0.0,Kinderhauser Straße,1319.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.2723124750716381
2024-11-29,0.0,Gasselstiege,3046.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.0853071935720848
2024-11-29,0.0,Schmeddingstraße,3366.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.2962356792144025
2024-11-29,0.0,Weißenburgstraße,1737.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.373219330181126
2024-11-29,0.0,"Kanalpromenade, Abschnitt 6",273.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.391528712017562
2024-11-29,0.0,Bismarckallee,6163.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.1313133281271872
2024-11-29,0.0,Coesfelder Kreuz,3452.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.6279137590460699
2024-11-29,0.0,Grevener Straße,1873.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.3652346940912803
2024-11-30,0.0,Bismarckallee,259.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.04754342884714287
2024-11-30,0.0,Coesfelder Kreuz,69.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.01255099923933338
2024-12-01,0.0,Wolbecker Straße,5042.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,0.5588769516513937
2024-12-01,0.0,Promenade (nördlich Salzstraße),8677.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,0.5874537070428766
2024-12-01,0.0,Hafenstraße,4330.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,0.6355848333538474
2024-12-01,0.0,Gartenstraße,1210.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.44595941034325154
2024-12-01,0.0,Hammer Straße,8072.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,0.5659084616691706
2024-12-01,0.0,Hüfferstraße,2847.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,0.5111276410882418
2024-12-01,0.0,Warendorfer Straße,2831.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,0.4827609129822797
2024-12-01,0.0,Neutor,6157.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,0.551022002422438
2024-12-01,0.0,"Kanalpromenade, Abschnitt 5",614.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.4948925040711924
2024-12-01,0.0,Promenade (in Höhe Hals),5923.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,0.6197012412558618
2024-12-01,0.0,"Kanalpromenade, Abschnitt 1",960.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.7132894201186591
2024-12-01,0.0,Lütkenbecker Weg,1511.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.4858087489174432
2024-12-01,0.0,Goldstraße,945.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.665263786512299
2024-12-01,0.0,Bohlweg,2760.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.6344549970710529
2024-12-01,0.0,Kinderhauser Straße,541.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.5218506815873815
2024-12-01,0.0,Gasselstiege,1656.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.5900422562558676
2024-12-01,0.0,Schmeddingstraße,1575.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.6065273900067392
2024-12-01,0.0,Weißenburgstraße,679.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,0.5367967329838713
2024-12-01,0.0,"Kanalpromenade, Abschnitt 6",498.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.7142172109331351
2024-12-01,0.0,Bismarckallee,2902.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.5327066815228132
2024-12-01,0.0,Coesfelder Kreuz,3366.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.6122704846318283
2024-12-01,0.0,Grevener Straße,954.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,0.6953731437069308
2024-12-02,0.1699999999999999,Wolbecker Straße,10401.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.1528915458401718
2024-12-02,0.1699999999999999,Promenade (nördlich Salzstraße),16280.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.1021950386836499
2024-12-02,0.1699999999999999,Hafenstraße,7586.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.1135211422222369
2024-12-02,0.1699999999999999,Gartenstraße,2778.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.0238638363087214
2024-12-02,0.1699999999999999,Hammer Straße,16468.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.1545317823052406
2024-12-02,0.1699999999999999,Hüfferstraße,8343.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.4978355846853535
2024-12-02,0.1699999999999999,Warendorfer Straße,6188.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.0552188377019946
2024-12-02,0.1699999999999999,Neutor,13891.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.2431779495939723
2024-12-02,0.1699999999999999,"Kanalpromenade, Abschnitt 5",1004.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.8092379056799303
2024-12-02,0.1699999999999999,Promenade (in Höhe Hals),11585.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.2120950329139217
2024-12-02,0.1699999999999999,"Kanalpromenade, Abschnitt 1",986.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.7326076752468728
2024-12-02,0.1699999999999999,Lütkenbecker Weg,3969.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.2760919420604446
2024-12-02,0.1699999999999999,Goldstraße,2106.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.4825878670845523
2024-12-02,0.1699999999999999,Bohlweg,5842.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.3429297438003953
2024-12-02,0.1699999999999999,Kinderhauser Straße,1378.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.3292241020839404
2024-12-02,0.1699999999999999,Gasselstiege,3107.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.1070418419003505
2024-12-02,0.1699999999999999,Schmeddingstraße,3381.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.3020121305478
2024-12-02,0.1699999999999999,Weißenburgstraße,1660.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.3123454738633673
2024-12-02,0.1699999999999999,"Kanalpromenade, Abschnitt 6",217.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.3112151300652416
2024-12-02,0.1699999999999999,Bismarckallee,7069.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.2976235464110153
2024-12-02,0.1699999999999999,Coesfelder Kreuz,8898.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,1.6185332062549045
2024-12-02,0.1699999999999999,Grevener Straße,1904.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.3878306767484239
2024-12-03,0.05,Wolbecker Straße,11008.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.2201740348628602
2024-12-03,0.05,Promenade (nördlich Salzstraße),17654.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.1952181334718155
2024-12-03,0.05,Hafenstraße,8142.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.195134344842269
2024-12-03,0.05,Gartenstraße,2873.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.0588771784431088
2024-12-03,0.05,Hammer Straße,17470.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.2247795868880589
2024-12-03,0.05,Hüfferstraße,9476.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.7012453554450928
2024-12-03,0.05,Warendorfer Straße,6762.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.1531011280770664
2024-12-03,0.05,Neutor,15836.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.4172461312914941
2024-12-03,0.05,"Kanalpromenade, Abschnitt 5",1004.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.8092379056799303
2024-12-03,0.05,Promenade (in Höhe Hals),12593.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.3175582865330182
2024-12-03,0.05,"Kanalpromenade, Abschnitt 1",1090.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.8098806957597275
2024-12-03,0.05,Lütkenbecker Weg,4088.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.314352194291534
2024-12-03,0.05,Goldstraße,2199.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.5480582714714768
2024-12-03,0.05,Bohlweg,6058.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.3925827435711733
2024-12-03,0.05,Kinderhauser Straße,1500.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.4469057714992093
2024-12-03,0.05,Gasselstiege,3310.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.1793719010911363
2024-12-03,0.05,Schmeddingstraße,3457.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.3312794839703475
2024-12-03,0.05,Weißenburgstraße,1859.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.4696688168144578
2024-12-03,0.05,"Kanalpromenade, Abschnitt 6",251.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.3599769476791504
2024-12-03,0.05,Bismarckallee,8014.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.4710928138262662
2024-12-03,0.05,Coesfelder Kreuz,9959.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,1.8115275568771179
2024-12-03,0.05,Grevener Straße,2133.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.5547493873447416
2024-12-04,0.01,Wolbecker Straße,11766.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.3041940129175522
2024-12-04,0.01,Promenade (nördlich Salzstraße),18275.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.2372613226009646
2024-12-04,0.01,Hafenstraße,8532.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.2523810157448096
2024-12-04,0.01,Gartenstraße,3260.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.201510477453719
2024-12-04,0.01,Hammer Straße,18824.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.3197052629410886
2024-12-04,0.01,Hüfferstraße,9654.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.7332020537639221
2024-12-04,0.01,Warendorfer Straße,7931.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.3524467682311763
2024-12-04,0.01,Neutor,15762.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.4106234858181694
2024-12-04,0.01,"Kanalpromenade, Abschnitt 5",1064.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.8575987366966591
2024-12-04,0.01,Promenade (in Höhe Hals),13260.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.387343991060734
2024-12-04,0.01,"Kanalpromenade, Abschnitt 1",1209.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.8982988634619363
2024-12-04,0.01,Lütkenbecker Weg,4414.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.4191659945212403
2024-12-04,0.01,Goldstraße,2324.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.6360561268302465
2024-12-04,0.01,Bohlweg,6334.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.4560282432782787
2024-12-04,0.01,Kinderhauser Straße,1413.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.3629852367522552
2024-12-04,0.01,Gasselstiege,3457.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.2317488405051535
2024-12-04,0.01,Schmeddingstraße,3634.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.3994416097044382
2024-12-04,0.01,Weißenburgstraße,1869.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.4775745124401407
2024-12-04,0.01,"Kanalpromenade, Abschnitt 6",286.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.41017293639935065
2024-12-04,0.01,Bismarckallee,8523.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.5645275832594543
2024-12-04,0.01,Coesfelder Kreuz,10094.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,1.836083859736683
2024-12-04,0.01,Grevener Straße,2257.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.6451333179733154
2024-12-05,1.95,Wolbecker Straße,9913.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.0987995283062804
2024-12-05,1.95,Promenade (nördlich Salzstraße),16297.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.1033459794488603
2024-12-05,1.95,Hafenstraße,7583.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.1130807832152942
2024-12-05,1.95,Gartenstraße,2661.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.9807421412590019
2024-12-05,1.95,Hammer Straße,15652.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.0973239893515683
2024-12-05,1.95,Hüfferstraße,8050.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.445232704868404
2024-12-05,1.95,Warendorfer Straße,6554.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.1176315873139742
2024-12-05,1.95,Neutor,13506.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.208722294090864
2024-12-05,1.95,"Kanalpromenade, Abschnitt 5",833.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.6714095372822528
2024-12-05,1.95,Promenade (in Höhe Hals),11447.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.1976566112874978
2024-12-05,1.95,"Kanalpromenade, Abschnitt 1",896.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.6657367921107485
2024-12-05,1.95,Lütkenbecker Weg,3658.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.1761008627002032
2024-12-05,1.95,Goldstraße,1938.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.3643187494823656
2024-12-05,1.95,Bohlweg,5557.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.277415369102841
2024-12-05,1.95,Kinderhauser Straße,1295.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.2491619827276508
2024-12-05,1.95,Gasselstiege,2902.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.033999171288966
2024-12-05,1.95,Schmeddingstraße,3126.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.2038124578800424
2024-12-05,1.95,Weißenburgstraße,1607.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.2704452870472478
2024-12-05,1.95,"Kanalpromenade, Abschnitt 6",161.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.23090154811292118
2024-12-05,1.95,Bismarckallee,7015.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.2877110168444295
2024-12-05,1.95,Coesfelder Kreuz,9024.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,1.6414524222571654
2024-12-05,1.95,Grevener Straße,1847.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.3462832247659342
2024-12-06,1.7100000000000002,Wolbecker Straße,7615.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,0.8440793309848003
2024-12-06,1.7100000000000002,Promenade (nördlich Salzstraße),11975.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,0.8107362154936553
2024-12-06,1.7100000000000002,Hafenstraße,6083.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,0.8929012797439846
2024-12-06,1.7100000000000002,Gartenstraße,1991.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.7338059388375321
2024-12-06,1.7100000000000002,Hammer Straße,12138.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,0.8509659201858762
2024-12-06,1.7100000000000002,Hüfferstraße,5473.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,0.9825787072974876
2024-12-06,1.7100000000000002,Warendorfer Straße,4634.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,0.7902204418085073
2024-12-06,1.7100000000000002,Neutor,9226.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,0.8256827991472168
2024-12-06,1.7100000000000002,"Kanalpromenade, Abschnitt 5",572.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.46103992235948216
2024-12-06,1.7100000000000002,Promenade (in Höhe Hals),7833.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,0.8195373666650625
2024-12-06,1.7100000000000002,"Kanalpromenade, Abschnitt 1",523.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.3885941320021445
2024-12-06,1.7100000000000002,Lütkenbecker Weg,2532.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.8140752827656956
2024-12-06,1.7100000000000002,Goldstraße,1324.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.9320732839600888
2024-12-06,1.7100000000000002,Bohlweg,4214.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.9686932455280496
2024-12-06,1.7100000000000002,Kinderhauser Straße,932.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.8990107860248421
2024-12-06,1.7100000000000002,Gasselstiege,1962.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.6990718036074952
2024-12-06,1.7100000000000002,Schmeddingstraße,2225.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.8568402811206316
2024-12-06,1.7100000000000002,Weißenburgstraße,1343.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.0617349225292183
2024-12-06,1.7100000000000002,"Kanalpromenade, Abschnitt 6",93.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.13337791288510353
2024-12-06,1.7100000000000002,Bismarckallee,4334.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.7955722803996803
2024-12-06,1.7100000000000002,Coesfelder Kreuz,6029.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,1.0966662958542166
2024-12-06,1.7100000000000002,Grevener Straße,1370.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,0.9985966529124688
2024-12-07,0.12,Wolbecker Straße,7431.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,0.8236839801113658
2024-12-07,0.12,Promenade (nördlich Salzstraße),10731.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,0.7265144324394501
2024-12-07,0.12,Hafenstraße,5226.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,0.767105390094043
2024-12-07,0.12,Gartenstraße,1914.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.7054267036338706
2024-12-07,0.12,Hammer Straße,14132.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,0.9907604534574727
2024-12-07,0.12,Hüfferstraße,4013.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,0.7204619682778765
2024-12-07,0.12,Warendorfer Straße,4413.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,0.7525340547477217
2024-12-07,0.12,Neutor,7786.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,0.6968096980446813
2024-12-07,0.12,"Kanalpromenade, Abschnitt 5",463.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.3731844126790913
2024-12-07,0.12,Promenade (in Höhe Hals),6132.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,0.6415681261828371
2024-12-07,0.12,"Kanalpromenade, Abschnitt 1",719.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.5342240552763707
2024-12-07,0.12,Lütkenbecker Weg,2016.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.6481736848560989
2024-12-07,0.12,Goldstraße,1453.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.0228870706903392
2024-12-07,0.12,Bohlweg,3654.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.8399632461223288
2024-12-07,0.12,Kinderhauser Straße,625.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.6028774047913372
2024-12-07,0.12,Gasselstiege,1759.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.6267417444167096
2024-12-07,0.12,Schmeddingstraße,1900.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.7316838355636853
2024-12-07,0.12,Weißenburgstraße,1119.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,0.8846473405139206
2024-12-07,0.12,"Kanalpromenade, Abschnitt 6",196.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.28109753683312144
2024-12-07,0.12,Bismarckallee,3685.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.6764383602383068
2024-12-07,0.12,Coesfelder Kreuz,3862.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.7024921603232683
2024-12-07,0.12,Grevener Straße,1190.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,0.8673941729677649
