Datum,Niederschlag_mm,Station,Zaehldaten,lon,lat
2024-04-03,0.31,Bohlweg,3383.0,7.639231349153692,51.96662392485169
2024-04-03,0.31,Kinderhauser Straße,882.0,7.613773,51.978652
2024-04-03,0.31,Gasselstiege,2132.0,7.606586,51.979387
2024-04-03,0.31,Gasselstiege,2132.0,7.5890948527366735,51.993285797986395
2024-04-03,0.31,Schmeddingstraße,1884.0,7.59211,51.956734
2024-04-03,0.31,Schmeddingstraße,1884.0,7.591119585875852,51.95759316378006
2024-04-03,0.31,Weißenburgstraße,1070.0,7.619567,51.942891
2024-04-03,0.31,Weißenburgstraße,1070.0,7.619684341846338,51.942709589703966
2024-04-03,0.31,"Kanalpromenade, Abschnitt 6",174.0,7.650465,51.887739
2024-04-03,0.31,Bismarckallee,4248.0,7.6179789,51.9562088
2024-04-03,0.31,Bismarckallee,4248.0,7.612099384765322,51.953857687043225
2024-04-03,0.31,Coesfelder Kreuz,5055.0,7.5995429,51.9649268
2024-04-03,0.31,Grevener Straße,1200.0,7.612012,51.979612
2024-04-04,1.1800000000000002,Wolbecker Straße,6893.0,7.636356,51.95921
2024-04-04,1.1800000000000002,Promenade (nördlich Salzstraße),11625.0,7.634015197473532,51.960595599885565
2024-04-04,1.1800000000000002,Hafenstraße,5674.0,7.62974,51.95426
2024-04-04,1.1800000000000002,Gartenstraße,2057.0,7.635686416805148,51.97154102512242
2024-04-04,1.1800000000000002,Hammer Straße,11044.0,7.62631,51.95462
2024-04-04,1.1800000000000002,Hüfferstraße,4135.0,7.61094,51.9617
2024-04-04,1.1800000000000002,Hüfferstraße,4135.0,7.610067639341043,51.96158048107171
2024-04-04,1.1800000000000002,Warendorfer Straße,5050.0,7.63768,51.96185
2024-04-04,1.1800000000000002,Neutor,8358.0,7.615511,51.966988
2024-04-04,1.1800000000000002,Neutor,8358.0,7.6153886638541985,51.96707241051129
2024-04-04,1.1800000000000002,"Kanalpromenade, Abschnitt 5",562.0,7.64893,51.91717
2024-04-04,1.1800000000000002,Promenade (in Höhe Hals),7195.0,7.6239339,51.9568468
2024-04-04,1.1800000000000002,"Kanalpromenade, Abschnitt 1",649.0,7.66207,51.9798853
2024-04-04,1.1800000000000002,Lütkenbecker Weg,2099.0,7.651947,51.949545
2024-04-04,1.1800000000000002,Bohlweg,3107.0,7.638286,51.966436
2024-04-04,1.1800000000000002,Bohlweg,3107.0,7.639231349153692,51.96662392485169
2024-04-04,1.1800000000000002,Kinderhauser Straße,815.0,7.613773,51.978652
2024-04-04,1.1800000000000002,Gasselstiege,1997.0,7.606586,51.979387
2024-04-04,1.1800000000000002,Gasselstiege,1997.0,7.5890948527366735,51.993285797986395
2024-04-04,1.1800000000000002,Schmeddingstraße,1628.0,7.59211,51.956734
2024-04-04,1.1800000000000002,Schmeddingstraße,1628.0,7.591119585875852,51.95759316378006
2024-04-04,1.1800000000000002,Weißenburgstraße,951.0,7.619567,51.942891
2024-04-04,1.1800000000000002,Weißenburgstraße,951.0,7.619684341846338,51.942709589703966
2024-04-04,1.1800000000000002,"Kanalpromenade, Abschnitt 6",185.0,7.650465,51.887739
2024-04-04,1.1800000000000002,Bismarckallee,3735.0,7.6179789,51.9562088
2024-04-04,1.1800000000000002,Bismarckallee,3735.0,7.612099384765322,51.953857687043225
2024-04-04,1.1800000000000002,Coesfelder Kreuz,4513.0,7.5995429,51.9649268
2024-04-04,1.1800000000000002,Grevener Straße,1064.0,7.612012,51.979612
2024-04-05,0.18,Wolbecker Straße,8552.0,7.636356,51.95921
2024-04-05,0.18,Promenade (nördlich Salzstraße),13748.0,7.634015197473532,51.960595599885565
2024-04-05,0.18,Hafenstraße,6124.0,7.62974,51.95426
2024-04-05,0.18,Gartenstraße,2554.0,7.635686416805148,51.97154102512242
2024-04-05,0.18,Hammer Straße,13132.0,7.62631,51.95462
2024-04-05,0.18,Hüfferstraße,4852.0,7.61094,51.9617
2024-04-05,0.18,Hüfferstraße,4852.0,7.610067639341043,51.96158048107171
2024-04-05,0.18,Warendorfer Straße,6161.0,7.63768,51.96185
2024-04-05,0.18,Neutor,9485.0,7.615511,51.966988
2024-04-05,0.18,Neutor,9485.0,7.6153886638541985,51.96707241051129
2024-04-05,0.18,"Kanalpromenade, Abschnitt 5",795.0,7.64893,51.91717
2024-04-05,0.18,Promenade (in Höhe Hals),8764.0,7.6239339,51.9568468
2024-04-05,0.18,"Kanalpromenade, Abschnitt 1",916.0,7.66207,51.9798853
2024-04-05,0.18,Lütkenbecker Weg,2651.0,7.651947,51.949545
2024-04-05,0.18,Bohlweg,3687.0,7.638286,51.966436
2024-04-05,0.18,Bohlweg,3687.0,7.639231349153692,51.96662392485169
2024-04-05,0.18,Kinderhauser Straße,880.0,7.613773,51.978652
2024-04-05,0.18,Gasselstiege,2489.0,7.606586,51.979387
2024-04-05,0.18,Gasselstiege,2489.0,7.5890948527366735,51.993285797986395
2024-04-05,0.18,Schmeddingstraße,1914.0,7.59211,51.956734
2024-04-05,0.18,Schmeddingstraße,1914.0,7.591119585875852,51.95759316378006
2024-04-05,0.18,Weißenburgstraße,1164.0,7.619567,51.942891
2024-04-05,0.18,Weißenburgstraße,1164.0,7.619684341846338,51.942709589703966
2024-04-05,0.18,"Kanalpromenade, Abschnitt 6",316.0,7.650465,51.887739
2024-04-05,0.18,Bismarckallee,4410.0,7.6179789,51.9562088
2024-04-05,0.18,Bismarckallee,4410.0,7.612099384765322,51.953857687043225
2024-04-05,0.18,Coesfelder Kreuz,5163.0,7.5995429,51.9649268
2024-04-05,0.18,Grevener Straße,1283.0,7.612012,51.979612
2024-04-06,0.0,Wolbecker Straße,10162.0,7.636356,51.95921
2024-04-06,0.0,Promenade (nördlich Salzstraße),16237.0,7.634015197473532,51.960595599885565
2024-04-06,0.0,Hafenstraße,6539.0,7.62974,51.95426
2024-04-06,0.0,Gartenstraße,2856.0,7.635686416805148,51.97154102512242
2024-04-06,0.0,Hammer Straße,18274.0,7.62631,51.95462
2024-04-06,0.0,Hüfferstraße,5503.0,7.61094,51.9617
2024-04-06,0.0,Hüfferstraße,5503.0,7.610067639341043,51.96158048107171
2024-04-06,0.0,Warendorfer Straße,7457.0,7.63768,51.96185
2024-04-06,0.0,Neutor,11696.0,7.615511,51.966988
2024-04-06,0.0,Neutor,11696.0,7.6153886638541985,51.96707241051129
2024-04-06,0.0,"Kanalpromenade, Abschnitt 5",2315.0,7.64893,51.91717
2024-04-06,0.0,Promenade (in Höhe Hals),10549.0,7.6239339,51.9568468
2024-04-06,0.0,"Kanalpromenade, Abschnitt 1",2696.0,7.66207,51.9798853
2024-04-06,0.0,Lütkenbecker Weg,3697.0,7.651947,51.949545
2024-04-06,0.0,Bohlweg,4450.0,7.638286,51.966436
2024-04-06,0.0,Bohlweg,4450.0,7.639231349153692,51.96662392485169
2024-04-06,0.0,Kinderhauser Straße,876.0,7.613773,51.978652
2024-04-06,0.0,Gasselstiege,3288.0,7.606586,51.979387
2024-04-06,0.0,Gasselstiege,3288.0,7.5890948527366735,51.993285797986395
2024-04-06,0.0,Schmeddingstraße,2708.0,7.59211,51.956734
2024-04-06,0.0,Schmeddingstraße,2708.0,7.591119585875852,51.95759316378006
2024-04-06,0.0,Weißenburgstraße,1488.0,7.619567,51.942891
2024-04-06,0.0,Weißenburgstraße,1488.0,7.619684341846338,51.942709589703966
2024-04-06,0.0,"Kanalpromenade, Abschnitt 6",1992.0,7.650465,51.887739
2024-04-06,0.0,Bismarckallee,5581.0,7.6179789,51.9562088
2024-04-06,0.0,Bismarckallee,5581.0,7.612099384765322,51.953857687043225
2024-04-06,0.0,Coesfelder Kreuz,4546.0,7.5995429,51.9649268
2024-04-06,0.0,Grevener Straße,1440.0,7.612012,51.979612
2024-04-07,0.42000000000000004,Wolbecker Straße,5923.0,7.636356,51.95921
2024-04-07,0.42000000000000004,Promenade (nördlich Salzstraße),10448.0,7.634015197473532,51.960595599885565
2024-04-07,0.42000000000000004,Hafenstraße,4762.0,7.62974,51.95426
2024-04-07,0.42000000000000004,Gartenstraße,1774.0,7.635686416805148,51.97154102512242
2024-04-07,0.42000000000000004,Hammer Straße,8302.0,7.62631,51.95462
2024-04-07,0.42000000000000004,Hüfferstraße,2903.0,7.61094,51.9617
2024-04-07,0.42000000000000004,Hüfferstraße,2903.0,7.610067639341043,51.96158048107171
2024-04-07,0.42000000000000004,Warendorfer Straße,3908.0,7.63768,51.96185
2024-04-07,0.42000000000000004,Neutor,7987.0,7.615511,51.966988
2024-04-07,0.42000000000000004,Neutor,7987.0,7.6153886638541985,51.96707241051129
2024-04-07,0.42000000000000004,"Kanalpromenade, Abschnitt 5",1772.0,7.64893,51.91717
2024-04-07,0.42000000000000004,Promenade (in Höhe Hals),7660.0,7.6239339,51.9568468
2024-04-07,0.42000000000000004,"Kanalpromenade, Abschnitt 1",2095.0,7.66207,51.9798853
2024-04-07,0.42000000000000004,Lütkenbecker Weg,2262.0,7.651947,51.949545
2024-04-07,0.42000000000000004,Bohlweg,2759.0,7.638286,51.966436
2024-04-07,0.42000000000000004,Bohlweg,2759.0,7.639231349153692,51.96662392485169
2024-04-07,0.42000000000000004,Kinderhauser Straße,689.0,7.613773,51.978652
2024-04-07,0.42000000000000004,Gasselstiege,2368.0,7.606586,51.979387
2024-04-07,0.42000000000000004,Gasselstiege,2368.0,7.5890948527366735,51.993285797986395
2024-04-07,0.42000000000000004,Schmeddingstraße,1828.0,7.59211,51.956734
2024-04-07,0.42000000000000004,Schmeddingstraße,1828.0,7.591119585875852,51.95759316378006
2024-04-07,0.42000000000000004,Weißenburgstraße,855.0,7.619567,51.942891
2024-04-07,0.42000000000000004,Weißenburgstraße,855.0,7.619684341846338,51.942709589703966
2024-04-07,0.42000000000000004,"Kanalpromenade, Abschnitt 6",1637.0,7.650465,51.887739
2024-04-07,0.42000000000000004,Bismarckallee,3395.0,7.6179789,51.9562088
2024-04-07,0.42000000000000004,Bismarckallee,3395.0,7.612099384765322,51.953857687043225
2024-04-07,0.42000000000000004,Coesfelder Kreuz,3183.0,7.5995429,51.9649268
2024-04-07,0.42000000000000004,Grevener Straße,1060.0,7.612012,51.979612
2024-04-08,0.04,Wolbecker Straße,11702.0,7.636356,51.95921
2024-04-08,0.04,Promenade (nördlich Salzstraße),20091.0,7.634015197473532,51.960595599885565
2024-04-08,0.04,Hafenstraße,8145.0,7.62974,51.95426
2024-04-08,0.04,Gartenstraße,3820.0,7.635686416805148,51.97154102512242
2024-04-08,0.04,Hammer Straße,18846.0,7.62631,51.95462
2024-04-08,0.04,Hüfferstraße,9212.0,7.61094,51.9617
2024-04-08,0.04,Hüfferstraße,9212.0,7.610067639341043,51.96158048107171
2024-04-08,0.04,Warendorfer Straße,7990.0,7.63768,51.96185
2024-04-08,0.04,Neutor,17338.0,7.615511,51.966988
2024-04-08,0.04,Neutor,17338.0,7.6153886638541985,51.96707241051129
2024-04-08,0.04,"Kanalpromenade, Abschnitt 5",1614.0,7.64893,51.91717
2024-04-08,0.04,Promenade (in Höhe Hals),14293.0,7.6239339,51.9568468
2024-04-08,0.04,"Kanalpromenade, Abschnitt 1",1729.0,7.66207,51.9798853
2024-04-08,0.04,Lütkenbecker Weg,4438.0,7.651947,51.949545
2024-04-08,0.04,Bohlweg,5619.0,7.638286,51.966436
2024-04-08,0.04,Bohlweg,5619.0,7.639231349153692,51.96662392485169
2024-04-08,0.04,Kinderhauser Straße,1454.0,7.613773,51.978652
2024-04-08,0.04,Gasselstiege,4140.0,7.606586,51.979387
2024-04-08,0.04,Gasselstiege,4140.0,7.5890948527366735,51.993285797986395
2024-04-08,0.04,Schmeddingstraße,3607.0,7.59211,51.956734
2024-04-08,0.04,Schmeddingstraße,3607.0,7.591119585875852,51.95759316378006
2024-04-08,0.04,Weißenburgstraße,1871.0,7.619567,51.942891
2024-04-08,0.04,Weißenburgstraße,1871.0,7.619684341846338,51.942709589703966
2024-04-08,0.04,"Kanalpromenade, Abschnitt 6",723.0,7.650465,51.887739
2024-04-08,0.04,Bismarckallee,8662.0,7.6179789,51.9562088
2024-04-08,0.04,Bismarckallee,8662.0,7.612099384765322,51.953857687043225
2024-04-08,0.04,Coesfelder Kreuz,10673.0,7.5995429,51.9649268
2024-04-08,0.04,Grevener Straße,1976.0,7.612012,51.979612
2024-04-09,0.36,Wolbecker Straße,10582.0,7.636356,51.95921
2024-04-09,0.36,Promenade (nördlich Salzstraße),17973.0,7.634015197473532,51.960595599885565
2024-04-09,0.36,Hafenstraße,7253.0,7.62974,51.95426
2024-04-09,0.36,Gartenstraße,3502.0,7.635686416805148,51.97154102512242
2024-04-09,0.36,Hammer Straße,15958.0,7.62631,51.95462
2024-04-09,0.36,Hüfferstraße,7994.0,7.61094,51.9617
2024-04-09,0.36,Hüfferstraße,7994.0,7.610067639341043,51.96158048107171
2024-04-09,0.36,Warendorfer Straße,7505.0,7.63768,51.96185
2024-04-09,0.36,Neutor,15878.0,7.615511,51.966988
2024-04-09,0.36,Neutor,15878.0,7.6153886638541985,51.96707241051129
2024-04-09,0.36,"Kanalpromenade, Abschnitt 5",1056.0,7.64893,51.91717
2024-04-09,0.36,Promenade (in Höhe Hals),12202.0,7.6239339,51.9568468
2024-04-09,0.36,"Kanalpromenade, Abschnitt 1",1255.0,7.66207,51.9798853
2024-04-09,0.36,Lütkenbecker Weg,3430.0,7.651947,51.949545
2024-04-09,0.36,Bohlweg,5140.0,7.638286,51.966436
2024-04-09,0.36,Bohlweg,5140.0,7.639231349153692,51.96662392485169
2024-04-09,0.36,Kinderhauser Straße,1285.0,7.613773,51.978652
2024-04-09,0.36,Gasselstiege,3446.0,7.606586,51.979387
2024-04-09,0.36,Gasselstiege,3446.0,7.5890948527366735,51.993285797986395
2024-04-09,0.36,Schmeddingstraße,3019.0,7.59211,51.956734
2024-04-09,0.36,Schmeddingstraße,3019.0,7.591119585875852,51.95759316378006
2024-04-09,0.36,Weißenburgstraße,1772.0,7.619567,51.942891
2024-04-09,0.36,Weißenburgstraße,1772.0,7.619684341846338,51.942709589703966
2024-04-09,0.36,"Kanalpromenade, Abschnitt 6",286.0,7.650465,51.887739
2024-04-09,0.36,Bismarckallee,7534.0,7.6179789,51.9562088
2024-04-09,0.36,Bismarckallee,7534.0,7.612099384765322,51.953857687043225
2024-04-09,0.36,Coesfelder Kreuz,10081.0,7.5995429,51.9649268
2024-04-09,0.36,Grevener Straße,1709.0,7.612012,51.979612
2024-04-10,0.0,Wolbecker Straße,12709.0,7.636356,51.95921
2024-04-10,0.0,Promenade (nördlich Salzstraße),20871.0,7.634015197473532,51.960595599885565
2024-04-10,0.0,Hafenstraße,8941.0,7.62974,51.95426
2024-04-10,0.0,Gartenstraße,3973.0,7.635686416805148,51.97154102512242
2024-04-10,0.0,Hammer Straße,19630.0,7.62631,51.95462
2024-04-10,0.0,Hüfferstraße,9698.0,7.61094,51.9617
2024-04-10,0.0,Hüfferstraße,9698.0,7.610067639341043,51.96158048107171
2024-04-10,0.0,Warendorfer Straße,8982.0,7.63768,51.96185
2024-04-10,0.0,Neutor,18482.0,7.615511,51.966988
2024-04-10,0.0,Neutor,18482.0,7.6153886638541985,51.96707241051129
2024-04-10,0.0,"Kanalpromenade, Abschnitt 5",1468.0,7.64893,51.91717
2024-04-10,0.0,Promenade (in Höhe Hals),15114.0,7.6239339,51.9568468
2024-04-10,0.0,"Kanalpromenade, Abschnitt 1",1612.0,7.66207,51.9798853
2024-04-10,0.0,Lütkenbecker Weg,4289.0,7.651947,51.949545
2024-04-10,0.0,Bohlweg,5880.0,7.638286,51.966436
2024-04-10,0.0,Bohlweg,5880.0,7.639231349153692,51.96662392485169
2024-04-10,0.0,Kinderhauser Straße,1441.0,7.613773,51.978652
2024-04-10,0.0,Gasselstiege,4027.0,7.606586,51.979387
2024-04-10,0.0,Gasselstiege,4027.0,7.5890948527366735,51.993285797986395
2024-04-10,0.0,Schmeddingstraße,3743.0,7.59211,51.956734
2024-04-10,0.0,Schmeddingstraße,3743.0,7.591119585875852,51.95759316378006
2024-04-10,0.0,Weißenburgstraße,2000.0,7.619567,51.942891
2024-04-10,0.0,Weißenburgstraße,2000.0,7.619684341846338,51.942709589703966
2024-04-10,0.0,"Kanalpromenade, Abschnitt 6",540.0,7.650465,51.887739
2024-04-10,0.0,Bismarckallee,9063.0,7.6179789,51.9562088
2024-04-10,0.0,Bismarckallee,9063.0,7.612099384765322,51.953857687043225
2024-04-10,0.0,Coesfelder Kreuz,10668.0,7.5995429,51.9649268
2024-04-10,0.0,Grevener Straße,1989.0,7.612012,51.979612
2024-04-11,0.05,Wolbecker Straße,11790.0,7.636356,51.95921
2024-04-11,0.05,Promenade (nördlich Salzstraße),19964.0,7.634015197473532,51.960595599885565
2024-04-11,0.05,Hafenstraße,8412.0,7.62974,51.95426
2024-04-11,0.05,Gartenstraße,3818.0,7.635686416805148,51.97154102512242
2024-04-11,0.05,Hammer Straße,18432.0,7.62631,51.95462
2024-04-11,0.05,Hüfferstraße,9174.0,7.61094,51.9617
2024-04-11,0.05,Hüfferstraße,9174.0,7.610067639341043,51.96158048107171
2024-04-11,0.05,Warendorfer Straße,8297.0,7.63768,51.96185
2024-04-11,0.05,Neutor,16598.0,7.615511,51.966988
2024-04-11,0.05,Neutor,16598.0,7.6153886638541985,51.96707241051129
2024-04-11,0.05,"Kanalpromenade, Abschnitt 5",1314.0,7.64893,51.91717
2024-04-11,0.05,Promenade (in Höhe Hals),13733.0,7.6239339,51.9568468
2024-04-11,0.05,"Kanalpromenade, Abschnitt 1",1473.0,7.66207,51.9798853
2024-04-11,0.05,Lütkenbecker Weg,3985.0,7.651947,51.949545
2024-04-11,0.05,Bohlweg,5608.0,7.638286,51.966436
2024-04-11,0.05,Bohlweg,5608.0,7.639231349153692,51.96662392485169
2024-04-11,0.05,Kinderhauser Straße,1346.0,7.613773,51.978652
2024-04-11,0.05,Gasselstiege,3816.0,7.606586,51.979387
2024-04-11,0.05,Gasselstiege,3816.0,7.5890948527366735,51.993285797986395
2024-04-11,0.05,Schmeddingstraße,3465.0,7.59211,51.956734
2024-04-11,0.05,Schmeddingstraße,3465.0,7.591119585875852,51.95759316378006
2024-04-11,0.05,Weißenburgstraße,1897.0,7.619567,51.942891
2024-04-11,0.05,Weißenburgstraße,1897.0,7.619684341846338,51.942709589703966
2024-04-11,0.05,"Kanalpromenade, Abschnitt 6",455.0,7.650465,51.887739
2024-04-11,0.05,Bismarckallee,7834.0,7.6179789,51.9562088
2024-04-11,0.05,Bismarckallee,7834.0,7.612099384765322,51.953857687043225
2024-04-11,0.05,Coesfelder Kreuz,10484.0,7.5995429,51.9649268
2024-04-11,0.05,Grevener Straße,1908.0,7.612012,51.979612
2024-04-12,0.0,Wolbecker Straße,11762.0,7.636356,51.95921
2024-04-12,0.0,Promenade (nördlich Salzstraße),19137.0,7.634015197473532,51.960595599885565
2024-04-12,0.0,Hafenstraße,7845.0,7.62974,51.95426
2024-04-12,0.0,Gartenstraße,3736.0,7.635686416805148,51.97154102512242
2024-04-12,0.0,Hammer Straße,18760.0,7.62631,51.95462
2024-04-12,0.0,Hüfferstraße,8105.0,7.61094,51.9617
2024-04-12,0.0,Hüfferstraße,8105.0,7.610067639341043,51.96158048107171
2024-04-12,0.0,Warendorfer Straße,7890.0,7.63768,51.96185
2024-04-12,0.0,Neutor,15057.0,7.615511,51.966988
2024-04-12,0.0,Neutor,15057.0,7.6153886638541985,51.96707241051129
2024-04-12,0.0,"Kanalpromenade, Abschnitt 5",1401.0,7.64893,51.91717
2024-04-12,0.0,Promenade (in Höhe Hals),13197.0,7.6239339,51.9568468
2024-04-12,0.0,"Kanalpromenade, Abschnitt 1",1808.0,7.66207,51.9798853
2024-04-12,0.0,Lütkenbecker Weg,4266.0,7.651947,51.949545
2024-04-12,0.0,Bohlweg,5502.0,7.638286,51.966436
2024-04-12,0.0,Bohlweg,5502.0,7.639231349153692,51.96662392485169
2024-04-12,0.0,Kinderhauser Straße,1224.0,7.613773,51.978652
2024-04-12,0.0,Gasselstiege,3834.0,7.606586,51.979387
2024-04-12,0.0,Gasselstiege,3834.0,7.5890948527366735,51.993285797986395
2024-04-12,0.0,Schmeddingstraße,3228.0,7.59211,51.956734
2024-04-12,0.0,Schmeddingstraße,3228.0,7.591119585875852,51.95759316378006
2024-04-12,0.0,Weißenburgstraße,1906.0,7.619567,51.942891
2024-04-12,0.0,Weißenburgstraße,1906.0,7.619684341846338,51.942709589703966
2024-04-12,0.0,"Kanalpromenade, Abschnitt 6",695.0,7.650465,51.887739
2024-04-12,0.0,Bismarckallee,6683.0,7.6179789,51.9562088
2024-04-12,0.0,Bismarckallee,6683.0,7.612099384765322,51.953857687043225
2024-04-12,0.0,Coesfelder Kreuz,8843.0,7.5995429,51.9649268
2024-04-12,0.0,Grevener Straße,1977.0,7.612012,51.979612
2024-04-13,0.0,Wolbecker Straße,10621.0,7.636356,51.95921
2024-04-13,0.0,Promenade (nördlich Salzstraße),16136.0,7.634015197473532,51.960595599885565
2024-04-13,0.0,Hafenstraße,7083.0,7.62974,51.95426
2024-04-13,0.0,Gartenstraße,3103.0,7.635686416805148,51.97154102512242
2024-04-13,0.0,Hammer Straße,18060.0,7.62631,51.95462
2024-04-13,0.0,Hüfferstraße,5584.0,7.61094,51.9617
2024-04-13,0.0,Hüfferstraße,5584.0,7.610067639341043,51.96158048107171
2024-04-13,0.0,Warendorfer Straße,7274.0,7.63768,51.96185
2024-04-13,0.0,Neutor,11712.0,7.615511,51.966988
2024-04-13,0.0,Neutor,11712.0,7.6153886638541985,51.96707241051129
2024-04-13,0.0,"Kanalpromenade, Abschnitt 5",1914.0,7.64893,51.91717
2024-04-13,0.0,Promenade (in Höhe Hals),10561.0,7.6239339,51.9568468
2024-04-13,0.0,"Kanalpromenade, Abschnitt 1",2459.0,7.66207,51.9798853
2024-04-13,0.0,Lütkenbecker Weg,3766.0,7.651947,51.949545
2024-04-13,0.0,Bohlweg,4804.0,7.638286,51.966436
2024-04-13,0.0,Bohlweg,4804.0,7.639231349153692,51.96662392485169
2024-04-13,0.0,Kinderhauser Straße,891.0,7.613773,51.978652
2024-04-13,0.0,Gasselstiege,3169.0,7.606586,51.979387
2024-04-13,0.0,Gasselstiege,3169.0,7.5890948527366735,51.993285797986395
2024-04-13,0.0,Schmeddingstraße,2628.0,7.59211,51.956734
2024-04-13,0.0,Schmeddingstraße,2628.0,7.591119585875852,51.95759316378006
2024-04-13,0.0,Weißenburgstraße,1416.0,7.619567,51.942891
2024-04-13,0.0,Weißenburgstraße,1416.0,7.619684341846338,51.942709589703966
2024-04-13,0.0,"Kanalpromenade, Abschnitt 6",1738.0,7.650465,51.887739
2024-04-13,0.0,Bismarckallee,5714.0,7.6179789,51.9562088
2024-04-13,0.0,Bismarckallee,5714.0,7.612099384765322,51.953857687043225
2024-04-13,0.0,Coesfelder Kreuz,4748.0,7.5995429,51.9649268
2024-04-13,0.0,Grevener Straße,1478.0,7.612012,51.979612
2024-04-14,0.12,Wolbecker Straße,6177.0,7.636356,51.95921
2024-04-14,0.12,Promenade (nördlich Salzstraße),11193.0,7.634015197473532,51.960595599885565
2024-04-14,0.12,Hafenstraße,4937.0,7.62974,51.95426
2024-04-14,0.12,Gartenstraße,1830.0,7.635686416805148,51.97154102512242
2024-04-14,0.12,Hammer Straße,8800.0,7.62631,51.95462
2024-04-14,0.12,Hüfferstraße,3483.0,7.61094,51.9617
2024-04-14,0.12,Hüfferstraße,3483.0,7.610067639341043,51.96158048107171
2024-04-14,0.12,Warendorfer Straße,3722.0,7.63768,51.96185
2024-04-14,0.12,Neutor,8492.0,7.615511,51.966988
2024-04-14,0.12,Neutor,8492.0,7.6153886638541985,51.96707241051129
2024-04-14,0.12,"Kanalpromenade, Abschnitt 5",1669.0,7.64893,51.91717
2024-04-14,0.12,Promenade (in Höhe Hals),8276.0,7.6239339,51.9568468
2024-04-14,0.12,"Kanalpromenade, Abschnitt 1",1938.0,7.66207,51.9798853
2024-04-14,0.12,Lütkenbecker Weg,2299.0,7.651947,51.949545
2024-04-14,0.12,Bohlweg,3083.0,7.638286,51.966436
2024-04-14,0.12,Bohlweg,3083.0,7.639231349153692,51.96662392485169
2024-04-14,0.12,Kinderhauser Straße,647.0,7.613773,51.978652
2024-04-14,0.12,Gasselstiege,2518.0,7.606586,51.979387
2024-04-14,0.12,Gasselstiege,2518.0,7.5890948527366735,51.993285797986395
2024-04-14,0.12,Schmeddingstraße,1845.0,7.59211,51.956734
2024-04-14,0.12,Schmeddingstraße,1845.0,7.591119585875852,51.95759316378006
2024-04-14,0.12,Weißenburgstraße,978.0,7.619567,51.942891
2024-04-14,0.12,Weißenburgstraße,978.0,7.619684341846338,51.942709589703966
2024-04-14,0.12,"Kanalpromenade, Abschnitt 6",1616.0,7.650465,51.887739
2024-04-14,0.12,Bismarckallee,3480.0,7.6179789,51.9562088
2024-04-14,0.12,Bismarckallee,3480.0,7.612099384765322,51.953857687043225
2024-04-14,0.12,Coesfelder Kreuz,4220.0,7.5995429,51.9649268
2024-04-14,0.12,Grevener Straße,1072.0,7.612012,51.979612
2024-04-15,0.6599999999999999,Wolbecker Straße,10070.0,7.636356,51.95921
2024-04-15,0.6599999999999999,Promenade (nördlich Salzstraße),16351.0,7.634015197473532,51.960595599885565
2024-04-15,0.6599999999999999,Hafenstraße,7647.0,7.62974,51.95426
2024-04-15,0.6599999999999999,Gartenstraße,3268.0,7.635686416805148,51.97154102512242
2024-04-15,0.6599999999999999,Hammer Straße,14826.0,7.62631,51.95462
2024-04-15,0.6599999999999999,Hüfferstraße,8259.0,7.61094,51.9617
2024-04-15,0.6599999999999999,Hüfferstraße,8259.0,7.610067639341043,51.96158048107171
2024-04-15,0.6599999999999999,Warendorfer Straße,6951.0,7.63768,51.96185
2024-04-15,0.6599999999999999,Neutor,14732.0,7.615511,51.966988
2024-04-15,0.6599999999999999,Neutor,14732.0,7.6153886638541985,51.96707241051129
2024-04-15,0.6599999999999999,"Kanalpromenade, Abschnitt 5",948.0,7.64893,51.91717
2024-04-15,0.6599999999999999,Promenade (in Höhe Hals),11672.0,7.6239339,51.9568468
2024-04-15,0.6599999999999999,"Kanalpromenade, Abschnitt 1",1106.0,7.66207,51.9798853
2024-04-15,0.6599999999999999,Lütkenbecker Weg,3449.0,7.651947,51.949545
2024-04-15,0.6599999999999999,Bohlweg,4806.0,7.638286,51.966436
2024-04-15,0.6599999999999999,Bohlweg,4806.0,7.639231349153692,51.96662392485169
2024-04-15,0.6599999999999999,Kinderhauser Straße,1182.0,7.613773,51.978652
2024-04-15,0.6599999999999999,Gasselstiege,3109.0,7.606586,51.979387
2024-04-15,0.6599999999999999,Gasselstiege,3109.0,7.5890948527366735,51.993285797986395
2024-04-15,0.6599999999999999,Schmeddingstraße,2862.0,7.59211,51.956734
2024-04-15,0.6599999999999999,Schmeddingstraße,2862.0,7.591119585875852,51.95759316378006
2024-04-15,0.6599999999999999,Weißenburgstraße,1622.0,7.619567,51.942891
2024-04-15,0.6599999999999999,Weißenburgstraße,1622.0,7.619684341846338,51.942709589703966
2024-04-15,0.6599999999999999,"Kanalpromenade, Abschnitt 6",241.0,7.650465,51.887739
2024-04-15,0.6599999999999999,Bismarckallee,7026.0,7.6179789,51.9562088
2024-04-15,0.6599999999999999,Bismarckallee,7026.0,7.612099384765322,51.953857687043225
2024-04-15,0.6599999999999999,Coesfelder Kreuz,9197.0,7.5995429,51.9649268
2024-04-15,0.6599999999999999,Grevener Straße,1638.0,7.612012,51.979612
2024-04-16,0.96,Wolbecker Straße,9634.0,7.636356,51.95921
2024-04-16,0.96,Promenade (nördlich Salzstraße),15877.0,7.634015197473532,51.960595599885565
2024-04-16,0.96,Hafenstraße,8117.0,7.62974,51.95426
